age,gender,occupation,education,hometown,marital status,spouse moving status,spouse employment status,security,schooling,house rent,distance from HT,satisfaction
26 - 30,male,Engineering and IT,Engineering,"Lalmonirhat,148",Unmarried,not married,I am not married,1.0,0.33,0.66,0.33,4.0
26 - 30,male,Engineering and IT,Engineering,"Lalmonirhat,148",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,4.0
26 - 30,male,Engineering and IT,Engineering,"Lalmonirhat,148",Unmarried,not married,I am not married,0.66,0.66,0.66,1.0,4.0
36 - 40,male,Academia,Science,"Shariatpur,162",Married,Yes,"Medical, Biological, Chemical",0.66,0.33,0.33,0.66,3.0
36 - 40,male,Academia,Science,"Shariatpur,162",Married,Yes,"Medical, Biological, Chemical",0.66,1.0,0.33,0.33,4.0
36 - 40,male,Academia,Science,"Shariatpur,162",Married,Yes,"Medical, Biological, Chemical",0.33,1.0,0.66,1.0,4.0
41 or above,female,Other,Social,"Habiganj,346",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,3.0
41 or above,female,Other,Social,"Habiganj,346",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
41 or above,female,Other,Social,"Habiganj,346",Unmarried,not married,I am not married,0.33,0.33,0.33,0.33,2.0
36 - 40,female,Other,Science,"Nilphamari,136",Unmarried,not married,I am not married,0.33,0.66,1.0,1.0,4.0
36 - 40,female,Other,Science,"Nilphamari,136",Unmarried,not married,I am not married,0.66,0.66,0.33,0.66,3.0
36 - 40,female,Other,Science,"Nilphamari,136",Unmarried,not married,I am not married,0.66,0.66,1.0,1.0,5.0
20 - 25,female,Business,Business,"Magura,83",Married,Spouce does not work,"Medical, Biological, Chemical",0.66,0.33,0.66,0.66,4.0
20 - 25,female,Business,Business,"Magura,83",Married,Spouce does not work,"Medical, Biological, Chemical",0.66,0.66,0.33,0.33,3.0
20 - 25,female,Business,Business,"Magura,83",Married,Spouce does not work,"Medical, Biological, Chemical",0.33,0.66,0.66,1.0,4.0
41 or above,female,Academia,Social,"Kishoreganj,185",Married,Spouce does not work,Other,0.33,1.0,0.66,0.66,4.0
41 or above,female,Academia,Social,"Kishoreganj,185",Married,Spouce does not work,Other,1.0,0.33,1.0,1.0,5.0
41 or above,female,Academia,Social,"Kishoreganj,185",Married,Spouce does not work,Other,0.33,0.66,1.0,1.0,4.0
26 - 30,prefer not to disclose,Academia,Social,"Bogra,408",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
26 - 30,prefer not to disclose,Academia,Social,"Bogra,408",Unmarried,not married,I am not married,0.66,0.33,0.66,0.66,4.0
26 - 30,prefer not to disclose,Academia,Social,"Bogra,408",Unmarried,not married,I am not married,1.0,0.33,1.0,0.33,5.0
26 - 30,prefer not to disclose,Business,Business,"Lalmonirhat,455",Married,No,"Medical, Biological, Chemical",0.66,1.0,0.33,0.66,4.0
26 - 30,prefer not to disclose,Business,Business,"Lalmonirhat,455",Married,No,"Medical, Biological, Chemical",0.66,0.33,0.66,0.33,3.0
26 - 30,prefer not to disclose,Business,Business,"Lalmonirhat,455",Married,No,"Medical, Biological, Chemical",0.33,0.66,1.0,0.66,4.0
36 - 40,prefer not to disclose,Other,Social,"Jhenaidah,413",Married,Yes,Other,0.33,0.33,1.0,1.0,4.0
36 - 40,prefer not to disclose,Other,Social,"Jhenaidah,413",Married,Yes,Other,1.0,0.66,0.33,0.66,5.0
36 - 40,prefer not to disclose,Other,Social,"Jhenaidah,413",Married,Yes,Other,1.0,0.33,1.0,1.0,5.0
20 - 25,prefer not to disclose,Student,Social,"Sirajganj,142",Married,Spouce does not work,Business,0.66,0.66,0.33,1.0,4.0
20 - 25,prefer not to disclose,Student,Social,"Sirajganj,142",Married,Spouce does not work,Business,0.33,0.33,0.66,0.33,3.0
20 - 25,prefer not to disclose,Student,Social,"Sirajganj,142",Married,Spouce does not work,Business,0.66,0.33,0.66,0.33,3.0
31 - 35,prefer not to disclose,Student,Science,"Dhaka,477",Married,Yes,Engineering,0.33,0.33,0.33,0.33,2.0
31 - 35,prefer not to disclose,Student,Science,"Dhaka,477",Married,Yes,Engineering,1.0,1.0,1.0,0.66,5.0
31 - 35,prefer not to disclose,Student,Science,"Dhaka,477",Married,Yes,Engineering,1.0,1.0,0.66,0.33,4.0
20 - 25,female,Student,Business,"Kushtia,166",Married,Spouce does not work,Engineering,0.33,1.0,1.0,0.66,4.0
20 - 25,female,Student,Business,"Kushtia,166",Married,Spouce does not work,Engineering,0.66,1.0,1.0,1.0,5.0
20 - 25,female,Student,Business,"Kushtia,166",Married,Spouce does not work,Engineering,1.0,0.33,1.0,0.66,5.0
31 - 35,female,Academia,Science,"Kurigram,424",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,4.0
31 - 35,female,Academia,Science,"Kurigram,424",Unmarried,not married,I am not married,0.33,0.33,0.33,0.66,3.0
31 - 35,female,Academia,Science,"Kurigram,424",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
41 or above,prefer not to disclose,Business,Business,"Satkhira,477",Married,Yes,Social,0.66,1.0,0.33,1.0,5.0
41 or above,prefer not to disclose,Business,Business,"Satkhira,477",Married,Yes,Social,0.66,1.0,0.66,0.33,4.0
41 or above,prefer not to disclose,Business,Business,"Satkhira,477",Married,Yes,Social,0.33,1.0,1.0,0.66,5.0
41 or above,female,Student,Social,"Kurigram,414",Unmarried,not married,I am not married,0.33,0.66,0.33,0.66,3.0
41 or above,female,Student,Social,"Kurigram,414",Unmarried,not married,I am not married,0.33,1.0,0.33,1.0,4.0
41 or above,female,Student,Social,"Kurigram,414",Unmarried,not married,I am not married,0.33,1.0,0.66,0.33,4.0
31 - 35,male,Other,Social,"Chapainawabganj,187",Unmarried,not married,I am not married,0.66,0.33,0.33,1.0,3.0
31 - 35,male,Other,Social,"Chapainawabganj,187",Unmarried,not married,I am not married,0.33,1.0,0.33,1.0,4.0
31 - 35,male,Other,Social,"Chapainawabganj,187",Unmarried,not married,I am not married,1.0,0.33,0.66,0.66,4.0
36 - 40,female,Other,Social,"Rangpur,43",Unmarried,not married,I am not married,0.33,1.0,0.33,0.66,3.0
36 - 40,female,Other,Social,"Rangpur,43",Unmarried,not married,I am not married,0.33,0.33,1.0,1.0,4.0
36 - 40,female,Other,Social,"Rangpur,43",Unmarried,not married,I am not married,0.66,1.0,0.66,0.33,4.0
26 - 30,prefer not to disclose,Medical,"Medical, Biological, Chemical","Pabna,180",Married,Yes,"Medical, Biological, Chemical",0.33,0.66,1.0,1.0,5.0
26 - 30,prefer not to disclose,Medical,"Medical, Biological, Chemical","Pabna,180",Married,Yes,"Medical, Biological, Chemical",1.0,0.66,1.0,1.0,5.0
26 - 30,prefer not to disclose,Medical,"Medical, Biological, Chemical","Pabna,180",Married,Yes,"Medical, Biological, Chemical",0.33,0.66,0.33,0.66,4.0
20 - 25,prefer not to disclose,Academia,Business,"Jhenaidah,303",Married,Yes,Science,0.33,0.33,0.33,0.33,2.0
20 - 25,prefer not to disclose,Academia,Business,"Jhenaidah,303",Married,Yes,Science,0.66,0.66,0.66,1.0,5.0
20 - 25,prefer not to disclose,Academia,Business,"Jhenaidah,303",Married,Yes,Science,0.66,0.66,1.0,1.0,5.0
31 - 35,male,Academia,Social,"Rajbari,270",Married,Yes,Engineering,1.0,1.0,0.33,0.66,4.0
31 - 35,male,Academia,Social,"Rajbari,270",Married,Yes,Engineering,1.0,0.66,0.66,0.33,4.0
31 - 35,male,Academia,Social,"Rajbari,270",Married,Yes,Engineering,0.33,0.33,1.0,0.33,3.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Comilla,19",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Comilla,19",Unmarried,not married,I am not married,0.33,0.33,0.66,1.0,3.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Comilla,19",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
20 - 25,prefer not to disclose,Business,Science,"Thakurgaon,256",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,4.0
20 - 25,prefer not to disclose,Business,Science,"Thakurgaon,256",Unmarried,not married,I am not married,0.33,0.33,0.33,0.66,2.0
20 - 25,prefer not to disclose,Business,Science,"Thakurgaon,256",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
20 - 25,female,Other,Science,"Comilla,264",Unmarried,not married,I am not married,0.33,1.0,0.33,0.66,3.0
20 - 25,female,Other,Science,"Comilla,264",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,4.0
20 - 25,female,Other,Science,"Comilla,264",Unmarried,not married,I am not married,0.66,0.33,0.33,0.33,3.0
20 - 25,prefer not to disclose,Academia,Science,"Narsingdi,238",Unmarried,not married,I am not married,0.66,0.66,0.33,0.66,4.0
20 - 25,prefer not to disclose,Academia,Science,"Narsingdi,238",Unmarried,not married,I am not married,1.0,0.66,0.66,1.0,5.0
20 - 25,prefer not to disclose,Academia,Science,"Narsingdi,238",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,3.0
26 - 30,prefer not to disclose,Medical,"Medical, Biological, Chemical","Jhenaidah,474",Married,No,Science,0.33,0.66,0.33,0.33,3.0
26 - 30,prefer not to disclose,Medical,"Medical, Biological, Chemical","Jhenaidah,474",Married,No,Science,0.66,0.66,0.66,1.0,5.0
26 - 30,prefer not to disclose,Medical,"Medical, Biological, Chemical","Jhenaidah,474",Married,No,Science,0.33,0.33,1.0,0.33,3.0
36 - 40,male,Medical,"Medical, Biological, Chemical","Bhola,429",Married,No,Engineering,0.33,0.33,0.33,1.0,4.0
36 - 40,male,Medical,"Medical, Biological, Chemical","Bhola,429",Married,No,Engineering,0.66,0.66,0.66,0.66,4.0
36 - 40,male,Medical,"Medical, Biological, Chemical","Bhola,429",Married,No,Engineering,1.0,1.0,1.0,0.33,5.0
20 - 25,male,Other,Social,"Kushtia,169",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
20 - 25,male,Other,Social,"Kushtia,169",Unmarried,not married,I am not married,0.33,1.0,1.0,1.0,5.0
20 - 25,male,Other,Social,"Kushtia,169",Unmarried,not married,I am not married,1.0,0.66,0.33,0.66,3.0
31 - 35,male,Engineering and IT,Engineering,"Sirajganj,242",Married,No,Science,1.0,0.66,1.0,1.0,5.0
31 - 35,male,Engineering and IT,Engineering,"Sirajganj,242",Married,No,Science,0.66,0.33,1.0,0.66,4.0
31 - 35,male,Engineering and IT,Engineering,"Sirajganj,242",Married,No,Science,0.33,1.0,1.0,1.0,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Narsingdi,369",Unmarried,not married,I am not married,0.33,1.0,1.0,0.66,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Narsingdi,369",Unmarried,not married,I am not married,0.33,0.33,0.66,0.66,3.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Narsingdi,369",Unmarried,not married,I am not married,0.66,1.0,0.33,1.0,4.0
31 - 35,prefer not to disclose,Student,Business,"Nilphamari,9",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
31 - 35,prefer not to disclose,Student,Business,"Nilphamari,9",Unmarried,not married,I am not married,1.0,0.66,0.33,0.66,4.0
31 - 35,prefer not to disclose,Student,Business,"Nilphamari,9",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,5.0
36 - 40,female,Academia,Social,"Barguna,343",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,5.0
36 - 40,female,Academia,Social,"Barguna,343",Unmarried,not married,I am not married,1.0,1.0,1.0,1.0,5.0
36 - 40,female,Academia,Social,"Barguna,343",Unmarried,not married,I am not married,0.66,1.0,0.66,0.33,4.0
36 - 40,prefer not to disclose,Academia,Science,"Patuakhali,464",Unmarried,not married,I am not married,0.33,0.33,1.0,1.0,4.0
36 - 40,prefer not to disclose,Academia,Science,"Patuakhali,464",Unmarried,not married,I am not married,0.66,0.66,1.0,0.33,5.0
36 - 40,prefer not to disclose,Academia,Science,"Patuakhali,464",Unmarried,not married,I am not married,1.0,0.66,0.66,1.0,4.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Barguna,434",Married,Spouce does not work,Social,1.0,1.0,1.0,0.66,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Barguna,434",Married,Spouce does not work,Social,0.66,1.0,0.33,0.33,3.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Barguna,434",Married,Spouce does not work,Social,1.0,1.0,1.0,0.66,5.0
36 - 40,male,Academia,Science,"Pabna,255",Married,Yes,"Medical, Biological, Chemical",0.33,0.66,1.0,1.0,5.0
36 - 40,male,Academia,Science,"Pabna,255",Married,Yes,"Medical, Biological, Chemical",0.66,0.33,1.0,1.0,4.0
36 - 40,male,Academia,Science,"Pabna,255",Married,Yes,"Medical, Biological, Chemical",0.66,0.33,1.0,1.0,5.0
41 or above,prefer not to disclose,Academia,Social,"Noakhali,334",Married,Yes,Other,0.66,0.33,0.33,0.66,4.0
41 or above,prefer not to disclose,Academia,Social,"Noakhali,334",Married,Yes,Other,0.66,1.0,1.0,0.66,5.0
41 or above,prefer not to disclose,Academia,Social,"Noakhali,334",Married,Yes,Other,1.0,0.33,1.0,0.66,5.0
36 - 40,female,Student,Social,"Kishoreganj,370",Unmarried,not married,I am not married,1.0,0.66,0.66,1.0,4.0
36 - 40,female,Student,Social,"Kishoreganj,370",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
36 - 40,female,Student,Social,"Kishoreganj,370",Unmarried,not married,I am not married,1.0,0.66,1.0,1.0,5.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Narayanganj,166",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Narayanganj,166",Unmarried,not married,I am not married,0.33,0.33,0.33,0.66,3.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Narayanganj,166",Unmarried,not married,I am not married,0.33,1.0,0.33,0.66,3.0
31 - 35,prefer not to disclose,Other,Social,"Chuadanga,37",Married,No,"Medical, Biological, Chemical",0.66,0.66,0.33,0.33,3.0
31 - 35,prefer not to disclose,Other,Social,"Chuadanga,37",Married,No,"Medical, Biological, Chemical",0.33,1.0,1.0,0.33,4.0
31 - 35,prefer not to disclose,Other,Social,"Chuadanga,37",Married,No,"Medical, Biological, Chemical",1.0,1.0,0.66,1.0,5.0
31 - 35,prefer not to disclose,Business,Science,"Gopalganj,42",Married,Yes,Social,0.33,0.66,0.66,1.0,4.0
31 - 35,prefer not to disclose,Business,Science,"Gopalganj,42",Married,Yes,Social,1.0,0.66,0.33,0.33,4.0
31 - 35,prefer not to disclose,Business,Science,"Gopalganj,42",Married,Yes,Social,0.66,0.33,0.33,0.66,4.0
20 - 25,female,Other,Social,"Kushtia,314",Married,Spouce does not work,Engineering,1.0,0.66,0.66,0.66,5.0
20 - 25,female,Other,Social,"Kushtia,314",Married,Spouce does not work,Engineering,1.0,0.33,0.33,0.33,4.0
20 - 25,female,Other,Social,"Kushtia,314",Married,Spouce does not work,Engineering,1.0,0.66,0.66,0.66,5.0
31 - 35,prefer not to disclose,Other,Science,"Habiganj,195",Unmarried,not married,I am not married,0.33,0.33,0.33,0.66,2.0
31 - 35,prefer not to disclose,Other,Science,"Habiganj,195",Unmarried,not married,I am not married,0.66,1.0,0.66,0.66,4.0
31 - 35,prefer not to disclose,Other,Science,"Habiganj,195",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
20 - 25,male,Engineering and IT,Engineering,"Gaibandha,120",Unmarried,not married,I am not married,0.33,0.33,0.33,0.33,2.0
20 - 25,male,Engineering and IT,Engineering,"Gaibandha,120",Unmarried,not married,I am not married,1.0,0.33,0.66,0.33,4.0
20 - 25,male,Engineering and IT,Engineering,"Gaibandha,120",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,5.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Bogra,238",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Bogra,238",Unmarried,not married,I am not married,0.33,1.0,0.33,0.33,4.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Bogra,238",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
26 - 30,female,Other,Business,"Bandarban,294",Unmarried,not married,I am not married,0.66,0.66,1.0,0.33,5.0
26 - 30,female,Other,Business,"Bandarban,294",Unmarried,not married,I am not married,0.33,0.33,0.33,0.66,3.0
26 - 30,female,Other,Business,"Bandarban,294",Unmarried,not married,I am not married,1.0,1.0,0.33,0.33,4.0
41 or above,male,Other,Business,"Jessore,198",Married,Yes,Business,1.0,0.66,0.33,0.66,4.0
41 or above,male,Other,Business,"Jessore,198",Married,Yes,Business,0.66,1.0,0.66,1.0,5.0
41 or above,male,Other,Business,"Jessore,198",Married,Yes,Business,0.33,0.66,0.33,1.0,4.0
31 - 35,prefer not to disclose,Engineering and IT,Engineering,"Barguna,315",Married,Yes,Social,1.0,1.0,1.0,0.66,5.0
31 - 35,prefer not to disclose,Engineering and IT,Engineering,"Barguna,315",Married,Yes,Social,0.33,0.33,0.33,0.33,2.0
31 - 35,prefer not to disclose,Engineering and IT,Engineering,"Barguna,315",Married,Yes,Social,1.0,0.33,0.66,1.0,5.0
31 - 35,prefer not to disclose,Business,Business,"Pirojpur,416",Unmarried,not married,I am not married,0.33,1.0,0.66,0.33,4.0
31 - 35,prefer not to disclose,Business,Business,"Pirojpur,416",Unmarried,not married,I am not married,1.0,0.33,0.33,0.66,3.0
31 - 35,prefer not to disclose,Business,Business,"Pirojpur,416",Unmarried,not married,I am not married,0.66,0.33,0.33,1.0,3.0
36 - 40,male,Business,Business,"Sylhet,198",Unmarried,not married,I am not married,1.0,0.66,0.33,0.66,4.0
36 - 40,male,Business,Business,"Sylhet,198",Unmarried,not married,I am not married,0.33,0.66,0.33,0.66,3.0
36 - 40,male,Business,Business,"Sylhet,198",Unmarried,not married,I am not married,1.0,0.66,0.33,1.0,4.0
26 - 30,male,Engineering and IT,Engineering,"Brahmanbaria,272",Married,Yes,Business,0.66,0.66,0.66,0.66,4.0
26 - 30,male,Engineering and IT,Engineering,"Brahmanbaria,272",Married,Yes,Business,0.66,1.0,1.0,1.0,5.0
26 - 30,male,Engineering and IT,Engineering,"Brahmanbaria,272",Married,Yes,Business,1.0,1.0,0.33,0.33,4.0
36 - 40,male,Other,Social,"Jhenaidah,92",Married,Yes,Social,1.0,0.33,0.33,0.33,3.0
36 - 40,male,Other,Social,"Jhenaidah,92",Married,Yes,Social,0.66,1.0,1.0,0.33,5.0
36 - 40,male,Other,Social,"Jhenaidah,92",Married,Yes,Social,1.0,0.33,0.66,1.0,4.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Brahmanbaria,94",Married,Spouce does not work,Engineering,0.66,0.33,1.0,1.0,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Brahmanbaria,94",Married,Spouce does not work,Engineering,0.33,0.33,0.66,0.66,3.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Brahmanbaria,94",Married,Spouce does not work,Engineering,1.0,0.66,0.33,0.33,4.0
41 or above,female,Academia,Science,"Sherpur,282",Married,No,Science,1.0,0.66,0.66,0.66,5.0
41 or above,female,Academia,Science,"Sherpur,282",Married,No,Science,1.0,1.0,1.0,1.0,5.0
41 or above,female,Academia,Science,"Sherpur,282",Married,No,Science,0.66,1.0,1.0,0.66,4.0
26 - 30,prefer not to disclose,Academia,Science,"Gopalganj,450",Married,Yes,Science,1.0,0.33,0.66,1.0,5.0
26 - 30,prefer not to disclose,Academia,Science,"Gopalganj,450",Married,Yes,Science,1.0,0.33,0.66,0.33,4.0
26 - 30,prefer not to disclose,Academia,Science,"Gopalganj,450",Married,Yes,Science,1.0,0.33,1.0,1.0,5.0
31 - 35,prefer not to disclose,Other,Business,"Magura,14",Unmarried,not married,I am not married,0.33,0.33,0.66,0.33,3.0
31 - 35,prefer not to disclose,Other,Business,"Magura,14",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
31 - 35,prefer not to disclose,Other,Business,"Magura,14",Unmarried,not married,I am not married,1.0,0.33,1.0,1.0,5.0
20 - 25,female,Student,Social,"Narsingdi,144",Unmarried,not married,I am not married,0.66,1.0,0.66,0.33,5.0
20 - 25,female,Student,Social,"Narsingdi,144",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
