age,gender,occupation,education,hometown,marital status,spouse moving status,spouse employment status,security,schooling,house rent,distance from HT,satisfaction
41 or above,female,Engineering and IT,Engineering,"Netrokona,436",Unmarried,not married,I am not married,0.33,1.0,0.66,1.0,4.0
20 - 25,prefer not to disclose,Academia,Science,"Habiganj,340",Unmarried,not married,I am not married,0.33,1.0,0.33,0.66,3.0
20 - 25,prefer not to disclose,Academia,Science,"Habiganj,340",Unmarried,not married,I am not married,1.0,0.33,0.66,0.33,4.0
20 - 25,prefer not to disclose,Academia,Science,"Habiganj,340",Unmarried,not married,I am not married,0.66,1.0,0.66,0.33,4.0
41 or above,male,Other,Business,"Dinajpur,488",Unmarried,not married,I am not married,0.66,1.0,0.66,0.33,5.0
41 or above,male,Other,Business,"Dinajpur,488",Unmarried,not married,I am not married,0.33,0.66,0.33,0.66,3.0
41 or above,male,Other,Business,"Dinajpur,488",Unmarried,not married,I am not married,0.66,0.66,0.33,0.33,3.0
20 - 25,female,Student,Science,"Patuakhali,269",Married,Spouce does not work,Social,0.33,0.66,1.0,0.66,4.0
20 - 25,female,Student,Science,"Patuakhali,269",Married,Spouce does not work,Social,0.33,1.0,1.0,0.33,4.0
20 - 25,female,Student,Science,"Patuakhali,269",Married,Spouce does not work,Social,0.33,0.33,1.0,0.66,4.0
31 - 35,prefer not to disclose,Business,Social,"Manikganj,130",Unmarried,not married,I am not married,1.0,0.33,0.66,0.66,4.0
31 - 35,prefer not to disclose,Business,Social,"Manikganj,130",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
31 - 35,prefer not to disclose,Business,Social,"Manikganj,130",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
26 - 30,male,Engineering and IT,Engineering,"Brahmanbaria,201",Unmarried,not married,I am not married,0.33,0.66,0.33,0.66,3.0
26 - 30,male,Engineering and IT,Engineering,"Brahmanbaria,201",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
26 - 30,male,Engineering and IT,Engineering,"Brahmanbaria,201",Unmarried,not married,I am not married,0.66,1.0,0.66,0.66,5.0
41 or above,prefer not to disclose,Other,Business,"Sylhet,190",Unmarried,not married,I am not married,1.0,0.66,0.66,0.66,4.0
41 or above,prefer not to disclose,Other,Business,"Sylhet,190",Unmarried,not married,I am not married,0.66,0.33,0.66,0.33,3.0
41 or above,prefer not to disclose,Other,Business,"Sylhet,190",Unmarried,not married,I am not married,0.66,0.33,0.66,0.66,4.0
31 - 35,female,Academia,Science,"Thakurgaon,122",Unmarried,not married,I am not married,1.0,1.0,1.0,0.33,5.0
31 - 35,female,Academia,Science,"Thakurgaon,122",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,5.0
31 - 35,female,Academia,Science,"Thakurgaon,122",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
31 - 35,prefer not to disclose,Academia,Social,"Barisal,111",Married,No,Business,0.33,1.0,1.0,0.33,4.0
31 - 35,prefer not to disclose,Academia,Social,"Barisal,111",Married,No,Business,0.33,0.66,0.33,1.0,4.0
31 - 35,prefer not to disclose,Academia,Social,"Barisal,111",Married,No,Business,0.66,0.33,0.66,0.66,3.0
26 - 30,prefer not to disclose,Academia,Business,"Chuadanga,405",Married,No,Social,1.0,0.66,0.33,0.66,4.0
26 - 30,prefer not to disclose,Academia,Business,"Chuadanga,405",Married,No,Social,0.33,0.66,0.66,1.0,4.0
26 - 30,prefer not to disclose,Academia,Business,"Chuadanga,405",Married,No,Social,0.33,0.66,1.0,0.33,4.0
31 - 35,prefer not to disclose,Academia,Science,"Lalmonirhat,361",Unmarried,not married,I am not married,0.33,0.66,1.0,0.33,4.0
31 - 35,prefer not to disclose,Academia,Science,"Lalmonirhat,361",Unmarried,not married,I am not married,1.0,0.33,1.0,0.33,4.0
31 - 35,prefer not to disclose,Academia,Science,"Lalmonirhat,361",Unmarried,not married,I am not married,1.0,1.0,0.66,0.66,5.0
36 - 40,prefer not to disclose,Business,Social,"Satkhira,74",Unmarried,not married,I am not married,0.66,0.33,0.66,0.66,3.0
36 - 40,prefer not to disclose,Business,Social,"Satkhira,74",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
36 - 40,prefer not to disclose,Business,Social,"Satkhira,74",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
41 or above,prefer not to disclose,Academia,Science,"Gaibandha,331",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,1.0,0.33,1.0,5.0
41 or above,prefer not to disclose,Academia,Science,"Gaibandha,331",Married,Spouce does not work,"Medical, Biological, Chemical",0.66,0.66,0.33,1.0,4.0
41 or above,prefer not to disclose,Academia,Science,"Gaibandha,331",Married,Spouce does not work,"Medical, Biological, Chemical",0.33,0.33,0.66,1.0,4.0
31 - 35,prefer not to disclose,Other,Science,"Bogra,130",Unmarried,not married,I am not married,1.0,1.0,0.66,1.0,5.0
31 - 35,prefer not to disclose,Other,Science,"Bogra,130",Unmarried,not married,I am not married,0.66,0.66,0.66,1.0,4.0
31 - 35,prefer not to disclose,Other,Science,"Bogra,130",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
36 - 40,male,Student,Business,"Bagerhat,58",Unmarried,not married,I am not married,0.66,0.66,0.33,0.33,3.0
36 - 40,male,Student,Business,"Bagerhat,58",Unmarried,not married,I am not married,1.0,0.33,1.0,1.0,5.0
36 - 40,male,Student,Business,"Bagerhat,58",Unmarried,not married,I am not married,0.66,1.0,0.66,0.66,4.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Bandarban,377",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,1.0,1.0,0.66,5.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Bandarban,377",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,1.0,0.33,0.33,4.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Bandarban,377",Married,Spouce does not work,"Medical, Biological, Chemical",0.33,0.33,1.0,1.0,4.0
26 - 30,female,Academia,Social,"Gaibandha,77",Unmarried,not married,I am not married,0.66,0.66,1.0,0.66,5.0
26 - 30,female,Academia,Social,"Gaibandha,77",Unmarried,not married,I am not married,1.0,1.0,0.66,1.0,5.0
26 - 30,female,Academia,Social,"Gaibandha,77",Unmarried,not married,I am not married,0.33,1.0,0.33,0.66,3.0
41 or above,female,Business,Science,"Feni,26",Married,Yes,Engineering,0.33,0.33,0.66,0.33,3.0
41 or above,female,Business,Science,"Feni,26",Married,Yes,Engineering,0.33,0.33,1.0,1.0,4.0
41 or above,female,Business,Science,"Feni,26",Married,Yes,Engineering,0.33,1.0,0.33,0.33,3.0
26 - 30,male,Academia,Social,"Rajbari,281",Unmarried,not married,I am not married,0.66,1.0,0.33,1.0,4.0
26 - 30,male,Academia,Social,"Rajbari,281",Unmarried,not married,I am not married,0.33,0.66,0.66,0.33,4.0
26 - 30,male,Academia,Social,"Rajbari,281",Unmarried,not married,I am not married,1.0,1.0,0.33,0.66,4.0
31 - 35,female,Engineering and IT,Engineering,"Pabna,462",Unmarried,not married,I am not married,1.0,0.33,1.0,1.0,5.0
31 - 35,female,Engineering and IT,Engineering,"Pabna,462",Unmarried,not married,I am not married,0.33,1.0,0.33,0.66,3.0
31 - 35,female,Engineering and IT,Engineering,"Pabna,462",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
26 - 30,female,Student,Science,"Barguna,88",Married,No,"Medical, Biological, Chemical",1.0,1.0,0.33,0.66,4.0
26 - 30,female,Student,Science,"Barguna,88",Married,No,"Medical, Biological, Chemical",0.66,0.33,0.33,0.33,3.0
26 - 30,female,Student,Science,"Barguna,88",Married,No,"Medical, Biological, Chemical",1.0,1.0,1.0,1.0,5.0
26 - 30,male,Other,Social,"Joypurhat,44",Unmarried,not married,I am not married,0.33,1.0,0.33,0.33,3.0
26 - 30,male,Other,Social,"Joypurhat,44",Unmarried,not married,I am not married,0.33,0.66,1.0,1.0,5.0
26 - 30,male,Other,Social,"Joypurhat,44",Unmarried,not married,I am not married,0.66,1.0,0.33,1.0,4.0
31 - 35,male,Academia,Science,"Gazipur,54",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
31 - 35,male,Academia,Science,"Gazipur,54",Unmarried,not married,I am not married,1.0,1.0,1.0,0.66,5.0
31 - 35,male,Academia,Science,"Gazipur,54",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,5.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Jessore,176",Married,Spouce does not work,Engineering,0.33,0.66,0.66,0.33,3.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Jessore,176",Married,Spouce does not work,Engineering,0.33,1.0,0.33,0.66,4.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Jessore,176",Married,Spouce does not work,Engineering,0.66,0.66,1.0,0.33,4.0
31 - 35,male,Engineering and IT,Engineering,"Pabna,28",Unmarried,not married,I am not married,1.0,1.0,0.33,1.0,4.0
31 - 35,male,Engineering and IT,Engineering,"Pabna,28",Unmarried,not married,I am not married,0.66,0.33,1.0,0.33,4.0
31 - 35,male,Engineering and IT,Engineering,"Pabna,28",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
20 - 25,female,Academia,Business,"Chandpur,104",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
20 - 25,female,Academia,Business,"Chandpur,104",Unmarried,not married,I am not married,0.33,0.33,0.66,1.0,3.0
20 - 25,female,Academia,Business,"Chandpur,104",Unmarried,not married,I am not married,0.66,0.66,0.66,0.66,4.0
36 - 40,female,Academia,Social,"Jhenaidah,46",Unmarried,not married,I am not married,0.33,0.33,0.66,0.66,3.0
36 - 40,female,Academia,Social,"Jhenaidah,46",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
36 - 40,female,Academia,Social,"Jhenaidah,46",Unmarried,not married,I am not married,1.0,0.66,0.66,0.66,5.0
41 or above,female,Business,Social,"Barguna,102",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
41 or above,female,Business,Social,"Barguna,102",Unmarried,not married,I am not married,1.0,0.66,0.33,0.33,4.0
41 or above,female,Business,Social,"Barguna,102",Unmarried,not married,I am not married,0.66,0.33,0.66,1.0,4.0
36 - 40,female,Other,Science,"Kurigram,456",Unmarried,not married,I am not married,1.0,0.66,0.66,1.0,5.0
36 - 40,female,Other,Science,"Kurigram,456",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
36 - 40,female,Other,Science,"Kurigram,456",Unmarried,not married,I am not married,0.66,0.66,1.0,0.66,5.0
20 - 25,male,Other,Science,"Chittagong,214",Unmarried,not married,I am not married,0.33,1.0,0.66,0.33,4.0
20 - 25,male,Other,Science,"Chittagong,214",Unmarried,not married,I am not married,1.0,0.33,0.33,0.66,3.0
20 - 25,male,Other,Science,"Chittagong,214",Unmarried,not married,I am not married,0.33,1.0,1.0,0.66,5.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Bagerhat,181",Married,No,Business,1.0,1.0,1.0,0.66,5.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Bagerhat,181",Married,No,Business,0.33,0.66,1.0,0.33,3.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Bagerhat,181",Married,No,Business,0.33,0.33,1.0,0.66,4.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Tangail,389",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Tangail,389",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Tangail,389",Unmarried,not married,I am not married,1.0,1.0,0.66,0.66,5.0
26 - 30,female,Academia,Science,"Lakshmipur,388",Married,Yes,Social,0.33,1.0,0.33,0.66,3.0
26 - 30,female,Academia,Science,"Lakshmipur,388",Married,Yes,Social,0.33,0.33,1.0,0.33,3.0
26 - 30,female,Academia,Science,"Lakshmipur,388",Married,Yes,Social,0.66,0.66,1.0,1.0,5.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Sunamganj,392",Unmarried,not married,I am not married,0.66,0.66,1.0,1.0,5.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Sunamganj,392",Unmarried,not married,I am not married,1.0,0.33,0.33,0.66,3.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Sunamganj,392",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,4.0
26 - 30,male,Academia,Social,"Sylhet,286",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
26 - 30,male,Academia,Social,"Sylhet,286",Unmarried,not married,I am not married,0.66,0.66,0.66,1.0,4.0
26 - 30,male,Academia,Social,"Sylhet,286",Unmarried,not married,I am not married,0.66,0.66,1.0,0.33,5.0
20 - 25,male,Student,Business,"Chittagong,15",Unmarried,not married,I am not married,0.33,1.0,1.0,1.0,5.0
20 - 25,male,Student,Business,"Chittagong,15",Unmarried,not married,I am not married,0.66,0.33,0.33,0.33,3.0
20 - 25,male,Student,Business,"Chittagong,15",Unmarried,not married,I am not married,0.66,1.0,0.66,1.0,5.0
31 - 35,female,Business,Business,"Manikganj,446",Unmarried,not married,I am not married,0.33,1.0,1.0,0.33,5.0
31 - 35,female,Business,Business,"Manikganj,446",Unmarried,not married,I am not married,0.66,0.66,1.0,0.66,5.0
31 - 35,female,Business,Business,"Manikganj,446",Unmarried,not married,I am not married,1.0,1.0,0.33,1.0,4.0
36 - 40,male,Academia,Business,"Narail,97",Unmarried,not married,I am not married,1.0,0.66,0.33,0.33,3.0
36 - 40,male,Academia,Business,"Narail,97",Unmarried,not married,I am not married,1.0,1.0,1.0,1.0,5.0
36 - 40,male,Academia,Business,"Narail,97",Unmarried,not married,I am not married,0.33,0.66,0.66,0.33,4.0
31 - 35,female,Business,Social,"Nilphamari,200",Unmarried,not married,I am not married,0.33,1.0,1.0,0.33,5.0
31 - 35,female,Business,Social,"Nilphamari,200",Unmarried,not married,I am not married,0.66,0.66,0.66,0.33,4.0
31 - 35,female,Business,Social,"Nilphamari,200",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,4.0
31 - 35,male,Other,Science,"Khagrachhari,119",Unmarried,not married,I am not married,0.33,0.33,0.33,0.33,3.0
31 - 35,male,Other,Science,"Khagrachhari,119",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,4.0
31 - 35,male,Other,Science,"Khagrachhari,119",Unmarried,not married,I am not married,1.0,1.0,0.66,0.66,5.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Comilla,411",Unmarried,not married,I am not married,0.33,0.33,0.66,0.66,3.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Comilla,411",Unmarried,not married,I am not married,1.0,0.66,0.33,1.0,3.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Comilla,411",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
26 - 30,female,Business,Social,"Dhaka,190",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
26 - 30,female,Business,Social,"Dhaka,190",Unmarried,not married,I am not married,0.66,1.0,0.33,1.0,4.0
26 - 30,female,Business,Social,"Dhaka,190",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
41 or above,female,Student,Social,"Gazipur,272",Unmarried,not married,I am not married,0.33,0.33,0.33,0.33,2.0
41 or above,female,Student,Social,"Gazipur,272",Unmarried,not married,I am not married,0.66,0.33,0.66,1.0,3.0
41 or above,female,Student,Social,"Gazipur,272",Unmarried,not married,I am not married,1.0,0.66,0.33,0.33,4.0
36 - 40,prefer not to disclose,Student,Business,"Chandpur,189",Married,Spouce does not work,Business,0.33,0.33,0.66,0.33,3.0
36 - 40,prefer not to disclose,Student,Business,"Chandpur,189",Married,Spouce does not work,Business,0.66,1.0,0.66,0.33,4.0
36 - 40,prefer not to disclose,Student,Business,"Chandpur,189",Married,Spouce does not work,Business,0.33,1.0,1.0,0.33,4.0
36 - 40,female,Business,Science,"Rangpur,437",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
36 - 40,female,Business,Science,"Rangpur,437",Unmarried,not married,I am not married,0.66,0.66,1.0,0.33,4.0
36 - 40,female,Business,Science,"Rangpur,437",Unmarried,not married,I am not married,1.0,1.0,0.33,0.33,4.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Netrokona,163",Married,No,Other,0.33,0.66,1.0,0.33,3.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Netrokona,163",Married,No,Other,0.66,1.0,1.0,0.66,4.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Netrokona,163",Married,No,Other,1.0,0.33,0.33,1.0,5.0
41 or above,male,Academia,Science,"Bagerhat,236",Unmarried,not married,I am not married,1.0,1.0,0.33,0.66,4.0
41 or above,male,Academia,Science,"Bagerhat,236",Unmarried,not married,I am not married,0.66,1.0,0.66,0.66,4.0
41 or above,male,Academia,Science,"Bagerhat,236",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
41 or above,male,Student,Business,"Dinajpur,383",Married,Yes,Other,0.33,1.0,0.33,1.0,4.0
41 or above,male,Student,Business,"Dinajpur,383",Married,Yes,Other,0.66,1.0,0.66,0.33,4.0
41 or above,male,Student,Business,"Dinajpur,383",Married,Yes,Other,1.0,0.33,0.33,0.66,4.0
20 - 25,prefer not to disclose,Business,Science,"Rangamati,54",Married,Yes,Business,0.66,1.0,1.0,0.66,5.0
20 - 25,prefer not to disclose,Business,Science,"Rangamati,54",Married,Yes,Business,0.66,1.0,0.33,1.0,4.0
20 - 25,prefer not to disclose,Business,Science,"Rangamati,54",Married,Yes,Business,1.0,0.33,0.33,0.66,4.0
41 or above,female,Other,Science,"Sunamganj,299",Married,Yes,"Medical, Biological, Chemical",0.33,0.66,0.33,0.33,3.0
41 or above,female,Other,Science,"Sunamganj,299",Married,Yes,"Medical, Biological, Chemical",0.66,1.0,1.0,0.33,4.0
41 or above,female,Other,Science,"Sunamganj,299",Married,Yes,"Medical, Biological, Chemical",1.0,1.0,0.33,0.33,4.0
20 - 25,prefer not to disclose,Academia,Science,"Gaibandha,428",Unmarried,not married,I am not married,1.0,1.0,1.0,1.0,5.0
20 - 25,prefer not to disclose,Academia,Science,"Gaibandha,428",Unmarried,not married,I am not married,1.0,0.66,1.0,1.0,5.0
20 - 25,prefer not to disclose,Academia,Science,"Gaibandha,428",Unmarried,not married,I am not married,0.66,1.0,0.66,0.66,5.0
31 - 35,prefer not to disclose,Medical,"Medical, Biological, Chemical","Dinajpur,377",Unmarried,not married,I am not married,1.0,1.0,0.66,0.66,5.0
31 - 35,prefer not to disclose,Medical,"Medical, Biological, Chemical","Dinajpur,377",Unmarried,not married,I am not married,0.66,0.33,0.66,1.0,4.0
31 - 35,prefer not to disclose,Medical,"Medical, Biological, Chemical","Dinajpur,377",Unmarried,not married,I am not married,0.66,0.66,1.0,0.66,5.0
26 - 30,male,Engineering and IT,Engineering,"Moulvibazar,56",Married,Yes,Social,1.0,0.33,0.66,0.66,4.0
26 - 30,male,Engineering and IT,Engineering,"Moulvibazar,56",Married,Yes,Social,1.0,0.66,0.66,0.66,4.0
26 - 30,male,Engineering and IT,Engineering,"Moulvibazar,56",Married,Yes,Social,0.66,1.0,0.33,1.0,5.0
20 - 25,prefer not to disclose,Business,Science,"Comilla,170",Unmarried,not married,I am not married,0.66,0.33,0.33,0.33,3.0
20 - 25,prefer not to disclose,Business,Science,"Comilla,170",Unmarried,not married,I am not married,1.0,1.0,0.66,0.33,5.0
20 - 25,prefer not to disclose,Business,Science,"Comilla,170",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,4.0
41 or above,prefer not to disclose,Student,Science,"Pabna,446",Married,Spouce does not work,Business,0.66,0.33,1.0,0.66,4.0
41 or above,prefer not to disclose,Student,Science,"Pabna,446",Married,Spouce does not work,Business,0.33,0.66,0.33,0.33,3.0
